"","Year","Player","Pos","Age","Tm","G","GS","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","all.nba","mvp","Pos2"
"703",1965,"Gus Johnson","SF",26,"BAL",76,0,2899,16.6,0.457,0,0.28,0,0,0,13.6,0,0,0,0,1.3,0.8,2.2,0.036,0,0,0,0,577,1379,0.418,0,0,0,577,1379,0.418,0.418,261,386,0.676,0,0,988,270,0,0,0,258,1415,0.5,0,"Wing"
"704",1965,"Hal Greer","SG",28,"PHI",70,0,2600,16.3,0.495,0,0.332,0,0,0,17.9,0,0,0,0,4.4,2.2,6.6,0.121,0,0,0,0,539,1245,0.433,0,0,0,539,1245,0.433,0.433,335,413,0.811,0,0,355,313,0,0,0,254,1413,0.5,0,"Wing"
"705",1965,"Bob Pettit","PF",32,"STL",50,0,1754,22.6,0.51,0,0.439,0,0,0,11.7,0,0,0,0,4.3,2.7,7.1,0.193,0,0,0,0,396,923,0.429,0,0,0,396,923,0.429,0.429,332,405,0.82,0,0,621,128,0,0,0,167,1124,0.5,0,"Big"
"706",1964,"Wilt Chamberlain","C",27,"SFW",80,0,3689,31.6,0.537,0,0.442,0,0,0,0,0,0,0,0,14.4,10.6,25,0.325,0,0,0,0,1204,2298,0.524,0,0,0,1204,2298,0.524,0.524,540,1016,0.531,0,0,1787,403,0,0,0,182,2948,1,0,"Big"
"707",1964,"Oscar Robertson","PG",25,"CIN",79,0,3559,27.6,0.576,0,0.539,0,0,0,0,0,0,0,0,16.2,4.4,20.6,0.278,0,0,0,0,840,1740,0.483,0,0,0,840,1740,0.483,0.483,800,938,0.853,0,0,783,868,0,0,0,280,2480,1,1,"Guard"
"708",1964,"Bob Pettit","PF",31,"STL",80,0,3296,23.6,0.535,0,0.451,0,0,0,0,0,0,0,0,10.1,4.8,14.9,0.217,0,0,0,0,791,1708,0.463,0,0,0,791,1708,0.463,0.463,608,771,0.789,0,0,1224,259,0,0,0,300,2190,1,0,"Big"
"709",1964,"Jerry West","PG",25,"LAL",72,0,2906,24.2,0.562,0,0.459,0,0,0,0,0,0,0,0,12.2,1.8,14,0.232,0,0,0,0,740,1529,0.484,0,0,0,740,1529,0.484,0.484,584,702,0.832,0,0,433,403,0,0,0,200,2064,1,0,"Guard"
"710",1964,"Elgin Baylor","SF",29,"LAL",78,0,3164,21.1,0.487,0,0.33,0,0,0,0,0,0,0,0,4.7,2.5,7.2,0.109,0,0,0,0,756,1778,0.425,0,0,0,756,1778,0.425,0.425,471,586,0.804,0,0,936,347,0,0,0,235,1983,1,0,"Wing"
"711",1964,"Hal Greer","SG",27,"PHI",80,0,3157,17.7,0.506,0,0.326,0,0,0,0,0,0,0,0,6.1,2,8.1,0.124,0,0,0,0,715,1611,0.444,0,0,0,715,1611,0.444,0.444,435,525,0.829,0,0,484,374,0,0,0,291,1865,0.5,0,"Wing"
"712",1964,"John Havlicek","SF",23,"BOS",80,0,2587,16.9,0.463,0,0.275,0,0,0,0,0,0,0,0,1.6,6.1,7.7,0.142,0,0,0,0,640,1535,0.417,0,0,0,640,1535,0.417,0.417,315,422,0.746,0,0,428,238,0,0,0,227,1595,0.5,0,"Wing"
"713",1964,"Jerry Lucas","PF",23,"CIN",79,0,3273,18.9,0.578,0,0.385,0,0,0,0,0,0,0,0,8.8,3.9,12.7,0.187,0,0,0,0,545,1035,0.527,0,0,0,545,1035,0.527,0.527,310,398,0.779,0,0,1375,204,0,0,0,300,1400,0.5,0,"Big"
"714",1964,"Tom Heinsohn","PF",29,"BOS",76,0,2040,17,0.458,0,0.28,0,0,0,0,0,0,0,0,0.8,5.4,6.2,0.147,0,0,0,0,487,1223,0.398,0,0,0,487,1223,0.398,0.398,283,342,0.827,0,0,460,183,0,0,0,268,1257,0.5,0,"Big"
"715",1964,"Bill Russell","C",29,"BOS",78,0,3482,19.3,0.461,0,0.398,0,0,0,0,0,0,0,0,1.3,16,17.3,0.238,0,0,0,0,466,1077,0.433,0,0,0,466,1077,0.433,0.433,236,429,0.55,0,0,1930,370,0,0,0,190,1168,0.5,0,"Big"
"716",1963,"Elgin Baylor","SF",28,"LAL",80,0,3370,26.6,0.519,0,0.348,0,0,0,0,0,0,0,0,9.3,5.1,14.4,0.205,0,0,0,0,1029,2273,0.453,0,0,0,1029,2273,0.453,0.453,661,790,0.837,0,0,1146,386,0,0,0,226,2719,1,0,"Wing"
"717",1963,"Oscar Robertson","PG",24,"CIN",80,0,3521,24.6,0.588,0,0.476,0,0,0,0,0,0,0,0,14.1,2.7,16.8,0.229,0,0,0,0,825,1593,0.518,0,0,0,825,1593,0.518,0.518,614,758,0.81,0,0,835,758,0,0,0,293,2264,1,0,"Guard"
"718",1963,"Bob Pettit","PF",30,"STL",79,0,3090,25,0.525,0,0.507,0,0,0,0,0,0,0,0,8.5,5.8,14.3,0.222,0,0,0,0,778,1746,0.446,0,0,0,778,1746,0.446,0.446,685,885,0.774,0,0,1191,245,0,0,0,282,2241,1,0,"Big"
"719",1963,"Jerry West","PG",24,"LAL",55,0,2163,21.9,0.523,0,0.393,0,0,0,0,0,0,0,0,5.5,2.6,8.1,0.18,0,0,0,0,559,1213,0.461,0,0,0,559,1213,0.461,0.461,371,477,0.778,0,0,384,307,0,0,0,150,1489,1,0,"Guard"
"720",1963,"Bill Russell","C",28,"BOS",78,0,3500,18.2,0.464,0,0.437,0,0,0,0,0,0,0,0,1,12.6,13.5,0.185,0,0,0,0,511,1182,0.432,0,0,0,511,1182,0.432,0.432,287,517,0.555,0,0,1843,348,0,0,0,189,1309,1,1,"Big"
"721",1963,"Wilt Chamberlain","C",26,"SFW",80,0,3806,31.8,0.55,0,0.402,0,0,0,0,0,0,0,0,16,5,20.9,0.264,0,0,0,0,1463,2770,0.528,0,0,0,1463,2770,0.528,0.528,660,1113,0.593,0,0,1946,275,0,0,0,136,3586,0.5,0,"Big"
"722",1963,"Bailey Howell","SF",26,"DET",79,0,2971,21.6,0.589,0,0.526,0,0,0,0,0,0,0,0,11.1,2.9,14,0.226,0,0,0,0,637,1235,0.516,0,0,0,637,1235,0.516,0.516,519,650,0.798,0,0,910,232,0,0,0,300,1793,0.5,0,"Wing"
"723",1963,"Hal Greer","SG",26,"SYR",80,0,2631,17.3,0.526,0,0.336,0,0,0,0,0,0,0,0,5.7,2.5,8.2,0.149,0,0,0,0,600,1293,0.464,0,0,0,600,1293,0.464,0.464,362,434,0.834,0,0,457,275,0,0,0,286,1562,0.5,0,"Wing"
"724",1963,"Tom Heinsohn","PF",28,"BOS",76,0,2004,18.7,0.487,0,0.313,0,0,0,0,0,0,0,0,2.5,4.4,6.8,0.163,0,0,0,0,550,1300,0.423,0,0,0,550,1300,0.423,0.423,340,407,0.835,0,0,569,95,0,0,0,270,1440,0.5,0,"Big"
"725",1963,"Bob Cousy","PG",34,"BOS",76,0,1975,16.6,0.448,0,0.302,0,0,0,0,0,0,0,0,0.1,5.1,5.2,0.126,0,0,0,0,392,988,0.397,0,0,0,392,988,0.397,0.397,219,298,0.735,0,0,193,515,0,0,0,175,1003,0.5,0,"Guard"
"726",1962,"Wilt Chamberlain","C",25,"PHW",80,0,3882,31.7,0.536,0,0.431,0,0,0,0,0,0,0,0,17.1,6,23.1,0.286,0,0,0,0,1597,3159,0.506,0,0,0,1597,3159,0.506,0.506,835,1363,0.613,0,0,2052,192,0,0,0,123,4029,1,0,"Big"
"727",1962,"Oscar Robertson","PG",23,"CIN",79,0,3503,26,0.554,0,0.482,0,0,0,0,0,0,0,0,13.4,2.2,15.6,0.214,0,0,0,0,866,1810,0.478,0,0,0,866,1810,0.478,0.478,700,872,0.803,0,0,985,899,0,0,0,258,2432,1,0,"Guard"
"728",1962,"Bob Pettit","PF",29,"STL",78,0,3282,24.2,0.522,0,0.467,0,0,0,0,0,0,0,0,9.6,1.9,11.5,0.168,0,0,0,0,867,1928,0.45,0,0,0,867,1928,0.45,0.45,695,901,0.771,0,0,1459,289,0,0,0,296,2429,1,0,"Big"
"729",1962,"Jerry West","PG",23,"LAL",75,0,3087,22.6,0.524,0,0.516,0,0,0,0,0,0,0,0,9.8,3.1,12.9,0.201,0,0,0,0,799,1795,0.445,0,0,0,799,1795,0.445,0.445,712,926,0.769,0,0,591,402,0,0,0,173,2310,1,0,"Guard"
"730",1962,"Elgin Baylor","SF",27,"LAL",48,0,2129,26.5,0.492,0,0.397,0,0,0,0,0,0,0,0,4.9,3,7.9,0.179,0,0,0,0,680,1588,0.428,0,0,0,680,1588,0.428,0.428,476,631,0.754,0,0,892,222,0,0,0,155,1836,1,0,"Wing"
"731",1962,"Richie Guerin","SG",29,"NYK",78,0,3348,20.9,0.516,0,0.402,0,0,0,0,0,0,0,0,9.2,3,12.1,0.174,0,0,0,0,839,1897,0.442,0,0,0,839,1897,0.442,0.442,625,762,0.82,0,0,501,539,0,0,0,299,2303,0.5,0,"Wing"
"732",1962,"Jack Twyman","SF",27,"CIN",80,0,2991,16.6,0.528,0,0.282,0,0,0,0,0,0,0,0,7.5,1.1,8.6,0.138,0,0,0,0,739,1542,0.479,0,0,0,739,1542,0.479,0.479,353,435,0.811,0,0,638,215,0,0,0,323,1831,0.5,0,"Wing"
"733",1962,"Tom Heinsohn","PF",27,"BOS",79,0,2383,20,0.482,0,0.271,0,0,0,0,0,0,0,0,3.7,5.5,9.3,0.187,0,0,0,0,692,1613,0.429,0,0,0,692,1613,0.429,0.429,358,437,0.819,0,0,747,165,0,0,0,280,1742,0.5,0,"Big"
"734",1962,"Bill Russell","C",27,"BOS",76,0,3433,19.4,0.489,0,0.382,0,0,0,0,0,0,0,0,3.9,11.6,15.5,0.217,0,0,0,0,575,1258,0.457,0,0,0,575,1258,0.457,0.457,286,481,0.595,0,0,1790,341,0,0,0,207,1436,0.5,1,"Big"
"735",1962,"Bob Cousy","PG",33,"BOS",75,0,2114,18.3,0.443,0,0.282,0,0,0,0,0,0,0,0,0.7,5.6,6.3,0.144,0,0,0,0,462,1181,0.391,0,0,0,462,1181,0.391,0.391,251,333,0.754,0,0,261,584,0,0,0,135,1175,0.5,0,"Guard"
"736",1961,"Wilt Chamberlain","C",24,"PHW",79,0,3773,27.8,0.519,0,0.429,0,0,0,0,0,0,0,0,12.3,6.5,18.8,0.24,0,0,0,0,1251,2457,0.509,0,0,0,1251,2457,0.509,0.509,531,1054,0.504,0,0,2149,148,0,0,0,130,3033,1,0,"Big"
"737",1961,"Elgin Baylor","SF",26,"LAL",73,0,3133,28.2,0.498,0,0.398,0,0,0,0,0,0,0,0,9.1,5.7,14.8,0.227,0,0,0,0,931,2166,0.43,0,0,0,931,2166,0.43,0.43,676,863,0.783,0,0,1447,371,0,0,0,279,2538,1,0,"Wing"
"738",1961,"Oscar Robertson","PG",22,"CIN",71,0,3032,25.9,0.555,0,0.496,0,0,0,0,0,0,0,0,13,0.2,13.2,0.21,0,0,0,0,756,1600,0.473,0,0,0,756,1600,0.473,0.473,653,794,0.822,0,0,716,690,0,0,0,219,2165,1,0,"Guard"
"739",1961,"Bob Pettit","PF",28,"STL",76,0,3027,25.2,0.511,0,0.467,0,0,0,0,0,0,0,0,8.4,6.5,14.9,0.237,0,0,0,0,769,1720,0.447,0,0,0,769,1720,0.447,0.447,582,804,0.724,0,0,1540,262,0,0,0,217,2120,1,0,"Big"
"740",1961,"Bob Cousy","PG",32,"BOS",76,0,2468,17.4,0.436,0,0.327,0,0,0,0,0,0,0,0,0.9,6.3,7.2,0.14,0,0,0,0,513,1382,0.371,0,0,0,513,1382,0.371,0.371,352,452,0.779,0,0,331,587,0,0,0,196,1378,1,0,"Guard"
"741",1961,"Dolph Schayes","PF",32,"SYR",79,0,3007,19.2,0.482,0,0.491,0,0,0,0,0,0,0,0,5,3.5,8.5,0.136,0,0,0,0,594,1595,0.372,0,0,0,594,1595,0.372,0.372,680,783,0.868,0,0,960,296,0,0,0,296,1868,0.5,0,"Big"
"742",1961,"Gene Shue","PG",29,"DET",78,0,3361,15.9,0.495,0,0.351,0,0,0,0,0,0,0,0,6.2,1.4,7.6,0.108,0,0,0,0,650,1545,0.421,0,0,0,650,1545,0.421,0.421,465,543,0.856,0,0,334,530,0,0,0,207,1765,0.5,0,"Guard"
"743",1961,"Tom Heinsohn","PF",26,"BOS",74,0,2256,18.4,0.45,0,0.271,0,0,0,0,0,0,0,0,1.4,5.2,6.6,0.141,0,0,0,0,627,1566,0.4,0,0,0,627,1566,0.4,0.4,325,424,0.767,0,0,732,141,0,0,0,260,1579,0.5,0,"Big"
"744",1961,"Bill Russell","C",26,"BOS",78,0,3458,18.1,0.454,0,0.375,0,0,0,0,0,0,0,0,1.7,11.3,13,0.181,0,0,0,0,532,1250,0.426,0,0,0,532,1250,0.426,0.426,258,469,0.55,0,0,1868,268,0,0,0,155,1322,0.5,1,"Big"
"745",1961,"Larry Costello","PG",29,"SYR",75,0,2167,17.2,0.546,0,0.4,0,0,0,0,0,0,0,0,6.3,2.3,8.6,0.19,0,0,0,0,407,844,0.482,0,0,0,407,844,0.482,0.482,270,338,0.799,0,0,292,413,0,0,0,286,1084,0.5,0,"Guard"
"746",1960,"Wilt Chamberlain","C",23,"PHW",72,0,3338,28,0.493,0,0.429,0,0,0,0,0,0,0,0,9,8,17,0.245,0,0,0,0,1065,2311,0.461,0,0,0,1065,2311,0.461,0.461,577,991,0.582,0,0,1941,168,0,0,0,150,2707,1,1,"Big"
"747",1960,"Elgin Baylor","SF",25,"MNL",70,0,2873,25.2,0.489,0,0.432,0,0,0,0,0,0,0,0,7.4,4.1,11.5,0.192,0,0,0,0,755,1781,0.424,0,0,0,755,1781,0.424,0.424,564,770,0.732,0,0,1150,243,0,0,0,234,2074,1,0,"Wing"
"748",1960,"Bob Pettit","PF",27,"STL",72,0,2896,23.7,0.51,0,0.473,0,0,0,0,0,0,0,0,8.4,3.2,11.5,0.191,0,0,0,0,669,1526,0.438,0,0,0,669,1526,0.438,0.438,544,722,0.753,0,0,1221,257,0,0,0,204,1882,1,0,"Big"
"749",1960,"Gene Shue","PG",28,"DET",75,0,3338,15.6,0.492,0,0.36,0,0,0,0,0,0,0,0,6.3,2.1,8.5,0.122,0,0,0,0,620,1501,0.413,0,0,0,620,1501,0.413,0.413,472,541,0.872,0,0,409,295,0,0,0,146,1712,1,0,"Guard"
"750",1960,"Bob Cousy","PG",31,"BOS",75,0,2588,18.7,0.439,0,0.272,0,0,0,0,0,0,0,0,1.9,5.9,7.8,0.145,0,0,0,0,568,1481,0.384,0,0,0,568,1481,0.384,0.384,319,403,0.792,0,0,352,715,0,0,0,146,1455,1,0,"Guard"
"751",1960,"Jack Twyman","SF",25,"CIN",75,0,3023,21.1,0.487,0,0.369,0,0,0,0,0,0,0,0,7.6,0.7,8.3,0.131,0,0,0,0,870,2063,0.422,0,0,0,870,2063,0.422,0.422,598,762,0.785,0,0,664,260,0,0,0,275,2338,0.5,0,"Wing"
"752",1960,"Dolph Schayes","PF",31,"SYR",75,0,2741,20.5,0.496,0,0.415,0,0,0,0,0,0,0,0,6.2,3.3,9.5,0.167,0,0,0,0,578,1440,0.401,0,0,0,578,1440,0.401,0.401,533,597,0.893,0,0,959,256,0,0,0,263,1689,0.5,0,"Big"
"753",1960,"Richie Guerin","SG",27,"NYK",74,0,2429,21.4,0.493,0,0.429,0,0,0,0,0,0,0,0,6.1,1.3,7.4,0.146,0,0,0,0,579,1379,0.42,0,0,0,579,1379,0.42,0.42,457,591,0.773,0,0,505,468,0,0,0,242,1615,0.5,0,"Wing"
"754",1960,"Bill Sharman","SG",33,"BOS",71,0,1916,18.5,0.506,0,0.238,0,0,0,0,0,0,0,0,5.4,2.5,7.9,0.198,0,0,0,0,559,1225,0.456,0,0,0,559,1225,0.456,0.456,252,291,0.866,0,0,262,144,0,0,0,154,1370,0.5,0,"Wing"
"755",1960,"Bill Russell","C",25,"BOS",74,0,3146,20.1,0.496,0,0.33,0,0,0,0,0,0,0,0,4.9,8.9,13.8,0.211,0,0,0,0,555,1189,0.467,0,0,0,555,1189,0.467,0.467,240,392,0.612,0,0,1778,277,0,0,0,210,1350,0.5,0,"Big"
"756",1959,"Bob Pettit","PF",26,"STL",72,0,2873,28.2,0.519,0,0.536,0,0,0,0,0,0,0,0,11.3,3.5,14.8,0.246,0,0,0,0,719,1640,0.438,0,0,0,719,1640,0.438,0.438,667,879,0.759,0,0,1182,221,0,0,0,200,2105,1,1,"Big"
"757",1959,"Elgin Baylor","SF",24,"MNL",70,0,2855,23.6,0.488,0,0.462,0,0,0,0,0,0,0,0,7,2.8,9.8,0.165,0,0,0,0,605,1482,0.408,0,0,0,605,1482,0.408,0.408,532,685,0.777,0,0,1050,287,0,0,0,270,1742,1,0,"Wing"
"758",1959,"Bill Sharman","SG",32,"BOS",72,0,2382,16.8,0.476,0,0.267,0,0,0,0,0,0,0,0,4.5,3.1,7.6,0.154,0,0,0,0,562,1377,0.408,0,0,0,562,1377,0.408,0.408,342,367,0.932,0,0,292,179,0,0,0,173,1466,1,0,"Wing"
"759",1959,"Bob Cousy","PG",30,"BOS",65,0,2403,19.9,0.454,0,0.306,0,0,0,0,0,0,0,0,3.3,5.4,8.7,0.174,0,0,0,0,484,1260,0.384,0,0,0,484,1260,0.384,0.384,329,385,0.855,0,0,359,557,0,0,0,135,1297,1,0,"Guard"
"760",1959,"Bill Russell","C",24,"BOS",70,0,2979,20.7,0.493,0,0.429,0,0,0,0,0,0,0,0,4.7,8.2,12.9,0.208,0,0,0,0,456,997,0.457,0,0,0,456,997,0.457,0.457,256,428,0.598,0,0,1612,222,0,0,0,161,1168,1,0,"Big"
"761",1959,"Paul Arizin","SF",30,"PHW",70,0,2799,21.9,0.519,0,0.492,0,0,0,0,0,0,0,0,10,3,13,0.223,0,0,0,0,632,1466,0.431,0,0,0,632,1466,0.431,0.431,587,722,0.813,0,0,637,119,0,0,0,264,1851,0.5,0,"Wing"
"762",1959,"Cliff Hagan","SF",27,"STL",72,0,2702,22.7,0.516,0,0.378,0,0,0,0,0,0,0,0,9,2.8,11.7,0.209,0,0,0,0,646,1417,0.456,0,0,0,646,1417,0.456,0.456,415,536,0.774,0,0,783,245,0,0,0,275,1707,0.5,0,"Wing"
"763",1959,"Dolph Schayes","PF",30,"SYR",72,0,2645,21,0.488,0,0.467,0,0,0,0,0,0,0,0,5.8,3.6,9.4,0.171,0,0,0,0,504,1304,0.387,0,0,0,504,1304,0.387,0.387,526,609,0.864,0,0,962,178,0,0,0,280,1534,0.5,0,"Big"
"764",1959,"Richie Guerin","SG",26,"NYK",71,0,2558,19,0.509,0,0.483,0,0,0,0,0,0,0,0,6.7,1.7,8.4,0.158,0,0,0,0,443,1046,0.424,0,0,0,443,1046,0.424,0.424,405,505,0.802,0,0,518,364,0,0,0,255,1291,0.5,0,"Wing"
"765",1959,"Slater Martin","PG",33,"STL",71,0,2504,9.3,0.42,0,0.36,0,0,0,0,0,0,0,0,0.4,2,2.4,0.046,0,0,0,0,245,706,0.347,0,0,0,245,706,0.347,0.347,197,254,0.776,0,0,253,336,0,0,0,230,687,0.5,0,"Guard"
"766",1958,"George Yardley","SF",29,"DET",72,0,2843,23.3,0.505,0,0.498,0,0,0,0,0,0,0,0,10.2,2.2,12.3,0.208,0,0,0,0,673,1624,0.414,0,0,0,673,1624,0.414,0.414,655,808,0.811,0,0,768,97,0,0,0,226,2001,1,0,"Wing"
"767",1958,"Dolph Schayes","PF",29,"SYR",72,0,2918,24.2,0.508,0,0.477,0,0,0,0,0,0,0,0,9.7,4,13.7,0.226,0,0,0,0,581,1458,0.398,0,0,0,581,1458,0.398,0.398,629,696,0.904,0,0,1022,224,0,0,0,244,1791,1,0,"Big"
"768",1958,"Bob Pettit","PF",25,"STL",70,0,2528,26.3,0.492,0,0.525,0,0,0,0,0,0,0,0,7.7,3.4,11,0.209,0,0,0,0,581,1418,0.41,0,0,0,581,1418,0.41,0.41,557,744,0.749,0,0,1216,157,0,0,0,222,1719,1,0,"Big"
"769",1958,"Bill Sharman","SG",31,"BOS",63,0,2214,18.8,0.485,0,0.261,0,0,0,0,0,0,0,0,5.8,2.9,8.7,0.189,0,0,0,0,550,1297,0.424,0,0,0,550,1297,0.424,0.424,302,338,0.893,0,0,295,167,0,0,0,156,1402,1,0,"Wing"
"770",1958,"Bob Cousy","PG",29,"BOS",65,0,2222,17.9,0.415,0,0.258,0,0,0,0,0,0,0,0,0.8,4.6,5.4,0.116,0,0,0,0,445,1262,0.353,0,0,0,445,1262,0.353,0.353,277,326,0.85,0,0,322,463,0,0,0,136,1167,1,0,"Guard"
"771",1958,"Cliff Hagan","SF",26,"STL",70,0,2190,22.6,0.513,0,0.441,0,0,0,0,0,0,0,0,7.7,2.4,10,0.22,0,0,0,0,503,1135,0.443,0,0,0,503,1135,0.443,0.443,385,501,0.768,0,0,707,175,0,0,0,267,1391,0.5,0,"Wing"
"772",1958,"Bill Russell","C",23,"BOS",69,0,2640,22.8,0.465,0,0.429,0,0,0,0,0,0,0,0,3.7,7.7,11.3,0.206,0,0,0,0,456,1032,0.442,0,0,0,456,1032,0.442,0.442,230,443,0.519,0,0,1564,202,0,0,0,181,1142,0.5,1,"Big"
"773",1958,"Maurice Stokes","PF",24,"CIN",63,0,2460,20.6,0.402,0,0.282,0,0,0,0,0,0,0,0,-0.5,5,4.5,0.088,0,0,0,0,414,1181,0.351,0,0,0,414,1181,0.351,0.351,238,333,0.715,0,0,1142,403,0,0,0,226,1066,0.5,0,"Big"
"774",1958,"Tom Gola","SG",25,"PHW",59,0,2126,18.3,0.482,0,0.421,0,0,0,0,0,0,0,0,3.9,3.2,7.1,0.161,0,0,0,0,295,711,0.415,0,0,0,295,711,0.415,0.415,223,299,0.746,0,0,639,327,0,0,0,225,813,0.5,0,"Wing"
"775",1958,"Slater Martin","PG",32,"STL",60,0,2098,9.3,0.406,0,0.359,0,0,0,0,0,0,0,0,-0.2,1.6,1.4,0.032,0,0,0,0,258,768,0.336,0,0,0,258,768,0.336,0.336,206,276,0.746,0,0,228,218,0,0,0,187,722,0.5,0,"Guard"
"776",1957,"Paul Arizin","SF",28,"PHW",71,0,2767,22.2,0.515,0,0.491,0,0,0,0,0,0,0,0,10.7,1.6,12.3,0.213,0,0,0,0,613,1451,0.422,0,0,0,613,1451,0.422,0.422,591,713,0.829,0,0,561,150,0,0,0,274,1817,1,0,"Wing"
"777",1957,"Bob Pettit","C",24,"STL",71,0,2491,28.1,0.494,0,0.463,0,0,0,0,0,0,0,0,8.4,3.2,11.6,0.224,0,0,0,0,613,1477,0.415,0,0,0,613,1477,0.415,0.415,529,684,0.773,0,0,1037,133,0,0,0,181,1755,1,0,"Big"
"778",1957,"Dolph Schayes","PF",28,"SYR",72,0,2851,24.4,0.502,0,0.528,0,0,0,0,0,0,0,0,8.8,3.7,12.5,0.211,0,0,0,0,496,1308,0.379,0,0,0,496,1308,0.379,0.379,625,691,0.904,0,0,1008,229,0,0,0,219,1617,1,0,"Big"
"779",1957,"Bill Sharman","SG",30,"BOS",67,0,2403,19.4,0.495,0,0.339,0,0,0,0,0,0,0,0,7,3.4,10.4,0.207,0,0,0,0,516,1241,0.416,0,0,0,516,1241,0.416,0.416,381,421,0.905,0,0,286,236,0,0,0,188,1413,1,0,"Wing"
"780",1957,"Bob Cousy","PG",28,"BOS",64,0,2364,21,0.452,0,0.35,0,0,0,0,0,0,0,0,4,4.7,8.8,0.178,0,0,0,0,478,1264,0.378,0,0,0,478,1264,0.378,0.378,363,442,0.821,0,0,309,478,0,0,0,134,1319,1,1,"Guard"
"781",1957,"Neil Johnston","C",27,"PHW",69,0,2531,26.6,0.544,0,0.557,0,0,0,0,0,0,0,0,11.6,2.1,13.7,0.259,0,0,0,0,520,1163,0.447,0,0,0,520,1163,0.447,0.447,535,648,0.826,0,0,855,203,0,0,0,231,1575,0.5,0,"Big"
"782",1957,"George Yardley","SF",28,"FTW",72,0,2691,21.9,0.498,0,0.502,0,0,0,0,0,0,0,0,8,2.1,10,0.179,0,0,0,0,522,1273,0.41,0,0,0,522,1273,0.41,0.41,503,639,0.787,0,0,755,147,0,0,0,231,1547,0.5,0,"Wing"
"783",1957,"Dick Garmaker","SG",24,"MNL",72,0,2406,16.6,0.488,0,0.429,0,0,0,0,0,0,0,0,5.5,2,7.5,0.15,0,0,0,0,406,1015,0.4,0,0,0,406,1015,0.4,0.4,365,435,0.839,0,0,336,190,0,0,0,199,1177,0.5,0,"Wing"
"784",1957,"Maurice Stokes","PF",23,"ROC",72,0,2761,20,0.396,0,0.308,0,0,0,0,0,0,0,0,-1.3,6.8,5.5,0.096,0,0,0,0,434,1249,0.347,0,0,0,434,1249,0.347,0.347,256,385,0.665,0,0,1256,331,0,0,0,287,1124,0.5,0,"Big"
"785",1957,"Slater Martin","PG",31,"TOT",66,0,2401,10.5,0.415,0,0.395,0,0,0,0,0,0,0,0,0.5,1.9,2.4,0.047,0,0,0,0,244,736,0.332,0,0,0,244,736,0.332,0.332,230,291,0.79,0,0,288,269,0,0,0,193,718,0.5,0,"Guard"
"786",1956,"Bob Pettit","C",23,"STL",72,0,2794,27.3,0.502,0,0.502,0,0,0,0,0,0,0,0,8.9,4.8,13.8,0.236,0,0,0,0,646,1507,0.429,0,0,0,646,1507,0.429,0.429,557,757,0.736,0,0,1164,189,0,0,0,202,1849,1,1,"Big"
"787",1956,"Paul Arizin","SF",27,"PHW",72,0,2724,21.3,0.526,0,0.454,0,0,0,0,0,0,0,0,10.2,2,12.2,0.214,0,0,0,0,617,1378,0.448,0,0,0,617,1378,0.448,0.448,507,626,0.81,0,0,539,189,0,0,0,282,1741,1,0,"Wing"
"788",1956,"Neil Johnston","C",26,"PHW",70,0,2594,25.1,0.555,0,0.627,0,0,0,0,0,0,0,0,11.2,2.7,13.9,0.258,0,0,0,0,499,1092,0.457,0,0,0,499,1092,0.457,0.457,549,685,0.801,0,0,872,225,0,0,0,251,1547,1,0,"Big"
"789",1956,"Bill Sharman","SG",29,"BOS",72,0,2698,17.7,0.508,0,0.336,0,0,0,0,0,0,0,0,7.2,1.6,8.8,0.157,0,0,0,0,538,1229,0.438,0,0,0,538,1229,0.438,0.438,358,413,0.867,0,0,259,339,0,0,0,197,1434,1,0,"Wing"
"790",1956,"Bob Cousy","PG",27,"BOS",72,0,2767,20.2,0.461,0,0.461,0,0,0,0,0,0,0,0,4.3,2.6,6.8,0.119,0,0,0,0,440,1223,0.36,0,0,0,440,1223,0.36,0.36,476,564,0.844,0,0,492,642,0,0,0,206,1356,1,0,"Guard"
"791",1956,"Clyde Lovellette","C",26,"MNL",71,0,2518,23.5,0.484,0,0.342,0,0,0,0,0,0,0,0,5.6,2.5,8.1,0.155,0,0,0,0,594,1370,0.434,0,0,0,594,1370,0.434,0.434,338,469,0.721,0,0,992,164,0,0,0,245,1526,0.5,0,"Big"
"792",1956,"Dolph Schayes","PF",27,"SYR",72,0,2517,23.7,0.497,0,0.526,0,0,0,0,0,0,0,0,6.9,4.9,11.8,0.225,0,0,0,0,465,1202,0.387,0,0,0,465,1202,0.387,0.387,542,632,0.858,0,0,891,200,0,0,0,251,1472,0.5,0,"Big"
"793",1956,"Maurice Stokes","C",22,"ROC",67,0,2323,22.1,0.422,0,0.393,0,0,0,0,0,0,0,0,0.2,5.9,6,0.125,0,0,0,0,403,1137,0.354,0,0,0,403,1137,0.354,0.354,319,447,0.714,0,0,1094,328,0,0,0,276,1125,0.5,0,"Big"
