"","rk","Player","totalPL"
"2349",2349,"Maceo Baston",0.00133799974758786
"2350",2350,"Ron Carter",0.0013243494975929
"2351",2351,"Alonzo Gee",0.00126958296704296
"2352",2352,"Brandon Paul",0.00126958296704296
"2353",2353,"Gary Forbes",0.00121081680004329
"2354",2354,"Sean Higgins",0.00110685746695794
"2355",2355,"Josh Davis",0.0011004208809158
"2356",2356,"John Holland",0.00100618647002859
"2357",2357,"Tyshawn Taylor",0.000993262123194675
"2358",2358,"T.J. Leaf",0.000969039945659076
"2359",2359,"Drew Barry",0.000867752726087277
"2360",2360,"Marcus Georges-Hunt",0.000833612052957067
"2361",2361,"Armon Johnson",0.000800929811179659
"2362",2362,"Justin Harper",0.000778290855244809
"2363",2363,"Bill Curley",0.00073751166037427
"2364",2364,"Rick Wilson",0.000538355525366154
"2365",2365,"Eric Johnson",0.000516821304351507
"2366",2366,"Fernando Martín",0.000485629376026792
"2367",2367,"Byron Houston",0.000485629376026792
"2368",2368,"Harold Keeling",0.000430684420292923
"2369",2369,"Luke Babbitt",0.000371464038800688
"2370",2370,"Dakari Johnson",0.000368403866381186
"2371",2371,"Kevin McKenna",0.000344547536234338
"2372",2372,"LeRon Ellis",0.000344547536234338
"2373",2373,"Sam Worthen",0.000215342210146461
"2374",2374,"Mike Davis",0.000215342210146461
"2375",2375,"Fatty Taylor",0.000184579037268395
"2376",2376,"Bobby Hurley",0.000172273768117169
"2377",2377,"Vonteego Cummings",0.000172273768117169
"2378",2378,"Tom Patterson",9.64625644219654e-05
"2379",2379,"Al Guokas",0
"2380",2380,"Andy Duncan",0
"2381",2381,"Bob Feerick",0
"2382",2382,"Chick Halbert",0
"2383",2383,"Chick Reiser",0
"2384",2384,"Chink Crossin",0
"2385",2385,"Dick O'Keefe",0
"2386",2386,"Fran Curran",0
"2387",2387,"Frank Kudelka",0
"2388",2388,"Hook Dillon",0
"2389",2389,"Jake Bornheimer",0
"2390",2390,"Kleggie Hermsen",0
"2391",2391,"Leo Katkaveck",0
"2392",2392,"Leo Mogus",0
"2393",2393,"Ron Livingstone",0
"2394",2394,"Stan Miasek",0
"2395",2395,"Ed Leede",0
"2396",2396,"Sonny Hertzberg",0
"2397",2397,"Bill Tosheff",0
"2398",2398,"Jack Kiley",0
"2399",2399,"Ralph O'Brien",0
"2400",2400,"Bob Lochmueller",0
"2401",2401,"Bob Priddy",0
"2402",2402,"Dick Bunt",0
"2403",2403,"Eddie Miller",0
"2404",2404,"Gene Rhodes",0
"2405",2405,"Paul Hoffman",0
"2406",2406,"Zeke Zawoluk",0
"2407",2407,"Don Ackerman",0
"2408",2408,"Bill Thieben",0
"2409",2409,"Dick Ricketts",0
"2410",2410,"Maurice Stokes*",0
"2411",2411,"Richie Regan",0
"2412",2412,"Charlie Tyra",0
"2413",2413,"Pete Brennan",0
"2414",2414,"Archie Dees",0
"2415",2415,"Barry Orms",0
"2416",2416,"Bob Quick",0
"2417",2417,"Tom Workman",0
"2418",2418,"Jackie Dinkins",0
"2419",2419,"George Karl",0
"2420",2420,"Henry Ward",0
"2421",2421,"Greg Griffin",0
"2422",2422,"Ron Lee",0
"2423",2423,"Tony Robertson",0
"2424",2424,"Jacky Dorsey",0
"2425",2425,"Jan van Breda Kolff",0
"2426",2426,"John Williamson",0
"2427",2427,"Larry Demic",0
"2428",2428,"Reggie Carter",0
"2429",2429,"Freeman Williams",0
"2430",2430,"Eddie Phillips",0
"2431",2431,"Alfredrick Hughes",0
"2432",2432,"Carl Henry",0
"2433",2433,"Mike Brittain",0
"2434",2434,"Phil Zevenbergen",0
"2435",2435,"Ricky Wilson",0
"2436",2436,"Ben Coleman",0
"2437",2437,"Chris Welp",0
"2438",2438,"Jerome Lane",0
"2439",2439,"Jim Les",0
"2440",2440,"Kelvin Upshaw",0
"2441",2441,"Anthony Jones",0
"2442",2442,"Randy White",0
"2443",2443,"Tim Kempton",0
"2444",2444,"Todd Lichti",0
"2445",2445,"Dave Jamerson",0
"2446",2446,"Steve Henson",0
"2447",2447,"Alan Ogg",0
"2448",2448,"Alec Kessler",0
"2449",2449,"Sean Green",0
"2450",2450,"Travis Mays",0
"2451",2451,"Josh Grant",0
"2452",2452,"Keith Jennings",0
"2453",2453,"Scott Skiles",0
"2454",2454,"Antonio Lang",0
"2455",2455,"Lou Roe",0
"2456",2456,"Sasha Danilovic",0
"2457",2457,"Doug West",0
"2458",2458,"Gheorghe Mure<U+0219>an",0
"2459",2459,"Lorenzen Wright",0
"2460",2460,"Rich Manning",0
"2461",2461,"Shane Heal",0
"2462",2462,"Terry Dehere",0
"2463",2463,"Tim Legler",0
"2464",2464,"David Vaughn",0
"2465",2465,"Gerald Brown",0
"2466",2466,"Brandon Hunter",0
"2467",2467,"Frank Williams",0
"2468",2468,"Ryan Humphrey",0
"2469",2469,"Stromile Swift",0
"2470",2470,"Antonio Burks",0
"2471",2471,"Derrick Brown",0
"2472",2472,"Stephen Graham",0
"2473",2473,"Earl Barron",0
"2474",2474,"Shawne Williams",0
"2475",2475,"Blake Ahearn",0
"2476",2476,"Jeremy Evans",0
"2477",2477,"Josh Selby",0
"2478",2478,"Yi Jianlian",0
"2479",2479,"Gustavo Ayón",0
"2480",2480,"Larry Sanders",0
"2481",2481,"Robert Sacre",0
"2482",2482,"Chris Douglas-Roberts",0
"2483",2483,"D.J. White",0
"2484",2484,"Michael Kidd-Gilchrist",0
"2485",2485,"Alexis Ajinça",0
"2486",2486,"Luigi Datome",0
"2487",2487,"Phil Pressey",0
"2488",2488,"Tyreke Evans",0
"2489",2489,"Andre Drummond",0
"2490",2490,"Kentavious Caldwell-Pope",0
"2491",2491,"P.J. Hairston",0
"2492",2492,"Stanley Johnson",0
"2493",2493,"Xavier Munford",0
"2494",2494,"Jusuf Nurkic",0
"2495",2495,"Tim Quarterman",0
"2496",2496,"Caleb Swanigan",0
"2497",2497,"Aaron Holiday",0
"2498",2498,"Bruce Brown",0
"2499",2499,"Edmond Sumner",0
"2500",2500,"Khyri Thomas",0
"2501",2501,"Kyle O'Quinn",0
"2502",2502,"Langston Galloway",0
"2503",2503,"Luke Kennard",0
