"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"1343","K.C. Jones*","PG",28,"BOS",78,0,1605,203,601,0.338,0,0,0,203,601,0.338,0.338,186,280,0.664,0,0,279,253,0,0,0,190,592,1961,11,0.409,0,0.466,0,0,7.4287353238421,20.9000594457529,0,0,0,0,-0.6,3.6,3,0.089,0,0,0,0
"1344","Sam Jones*","SG",27,"BOS",78,0,2028,480,1069,0.449,0,0,0,480,1069,0.449,0.449,211,268,0.787,0,0,421,217,0,0,0,148,1171,1961,17.7,0.493,0,0.251,0,0,9.44090284212429,15.7510110554836,0,0,0,0,3.9,4.2,8.1,0.191,0,0,0,0
"1345","Willie Jones","PG",24,"DET",35,0,452,78,216,0.361,0,0,0,78,216,0.361,0.361,40,63,0.635,0,0,94,63,0,0,0,90,196,1961,10,0.402,0,0.292,0,0,9.56470474195979,17.0848099409629,0,0,0,0,-0.3,0.2,-0.1,-0.013,0,0,0,0
"1346","Phil Jordon","C",27,"TOT",79,0,2064,360,933,0.386,0,0,0,360,933,0.386,0.386,206,287,0.718,0,0,674,181,0,0,0,273,926,1961,13.3,0.437,0,0.308,0,0,14.9723821164813,12.8068227892938,0,0,0,0,0.3,0.4,0.6,0.015,0,0,0,0
"1347","Pickles Kennedy","G",22,"PHW",7,0,52,4,21,0.19,0,0,0,4,21,0.19,0.19,4,6,0.667,0,0,8,9,0,0,0,6,12,1961,3.8,0.254,0,0.286,0,0,6.58441535745761,18.9829634767695,0,0,0,0,-0.2,0.1,-0.1,-0.134,0,0,0,0
"1348","Red Kerr","C",28,"SYR",79,0,2676,419,1056,0.397,0,0,0,419,1056,0.397,0.397,218,299,0.729,0,0,951,199,0,0,0,230,1056,1961,13.7,0.445,0,0.283,0,0,15.9068890569315,10.1721229852481,0,0,0,0,0.8,3.1,3.9,0.07,0,0,0,0
"1349","Jim Krebs","C",25,"LAL",75,0,1655,271,692,0.392,0,0,0,271,692,0.392,0.392,75,93,0.806,0,0,456,68,0,0,0,223,617,1961,10,0.421,0,0.134,0,0,11.8603658852605,6.08329278762201,0,0,0,0,-0.6,1.8,1.3,0.037,0,0,0,0
"1350","Fred LaCour","SF",22,"STL",55,0,722,123,295,0.417,0,0,0,123,295,0.417,0.417,63,84,0.75,0,0,178,84,0,0,0,73,309,1961,13.8,0.465,0,0.285,0,0,12.0047494284252,14.9784559452767,0,0,0,0,0.6,1.1,1.7,0.113,0,0,0,0
"1351","Rudy LaRusso","PF",23,"LAL",79,0,2593,416,992,0.419,0,0,0,416,992,0.419,0.419,323,409,0.79,0,0,781,135,0,0,0,280,1155,1961,14.8,0.493,0,0.412,0,0,14.1352831717802,7.23984730290774,0,0,0,0,3.8,3.1,6.9,0.128,0,0,0,0
"1352","George Lee","SF",24,"DET",74,0,1735,310,776,0.399,0,0,0,310,776,0.399,0.399,276,394,0.701,0,0,490,89,0,0,0,158,896,1961,14.6,0.472,0,0.508,0,0,12.5768006758262,6.53536381158901,0,0,0,0,1.8,0.8,2.6,0.073,0,0,0,0
"1353","Slick Leonard*","PG",28,"LAL",55,0,600,61,207,0.295,0,0,0,61,207,0.295,0.295,71,100,0.71,0,0,70,81,0,0,0,70,193,1961,8.1,0.384,0,0.483,0,0,5.05397687630149,16.8674315806001,0,0,0,0,-0.6,0.6,0.1,0.006,0,0,0,0
"1354","Jim Loscutoff","SF",30,"BOS",76,0,1153,144,478,0.301,0,0,0,144,478,0.301,0.301,49,76,0.645,0,0,291,25,0,0,0,238,337,1961,3.3,0.329,0,0.159,0,0,9.26324687691139,3.89092928659444,0,0,0,0,-2.9,2,-0.9,-0.036,0,0,0,0
"1355","Clyde Lovellette*","C",31,"STL",67,0,2111,599,1321,0.453,0,0,0,599,1321,0.453,0.453,273,329,0.83,0,0,677,172,0,0,0,248,1471,1961,20.5,0.502,0,0.249,0,0,15.2389584658139,12.5523342731255,0,0,0,0,5.1,3.4,8.5,0.193,0,0,0,0
"1356","Johnny McCarthy","PG",26,"STL",79,0,2519,266,746,0.357,0,0,0,266,746,0.357,0.357,122,226,0.54,0,0,325,430,0,0,0,272,654,1961,8.3,0.387,0,0.303,0,0,6.9061490076869,21.863072573139,0,0,0,0,-1.5,3.4,1.9,0.036,0,0,0,0
"1357","Shellie McMillon","SF",24,"DET",78,0,1636,322,752,0.428,0,0,0,322,752,0.428,0.428,140,201,0.697,0,0,487,98,0,0,0,238,784,1961,13.3,0.466,0,0.267,0,0,13.2560112512538,8.46903037539231,0,0,0,0,1.4,0.8,2.2,0.063,0,0,0,0
"1358","Bob McNeill","PG",22,"NYK",75,0,1387,166,427,0.389,0,0,0,166,427,0.389,0.389,105,126,0.833,0,0,123,238,0,0,0,148,437,1961,10.4,0.453,0,0.295,0,0,4.29751171800256,22.3681674435545,0,0,0,0,0.8,0.4,1.2,0.043,0,0,0,0
"1359","Jackie Moreland","PF",22,"DET",64,0,1003,191,477,0.4,0,0,0,191,477,0.4,0.4,86,132,0.652,0,0,315,52,0,0,0,174,468,1961,11.7,0.437,0,0.277,0,0,13.8789439070575,7.42077714550339,0,0,0,0,0.1,0.5,0.5,0.026,0,0,0,0
"1360","Willie Naulls","SF",26,"NYK",79,0,2976,737,1723,0.428,0,0,0,737,1723,0.428,0.428,372,456,0.816,0,0,1055,191,0,0,0,268,1846,1961,19.1,0.48,0,0.265,0,0,16.4830407982105,10.0739838367293,0,0,0,0,4.6,1.2,5.7,0.092,0,0,0,0
"1361","Chuck Noble","SG",29,"DET",75,0,1655,196,566,0.346,0,0,0,196,566,0.346,0.346,82,115,0.713,0,0,180,287,0,0,0,195,474,1961,8.1,0.384,0,0.203,0,0,5.56674307423704,23.068203918095,0,0,0,0,-1.2,0.7,-0.5,-0.014,0,0,0,0
"1362","Don Ohl","SG",24,"DET",79,0,2172,427,1085,0.394,0,0,0,427,1085,0.394,0.394,200,278,0.719,0,0,256,265,0,0,0,224,1054,1961,11.7,0.437,0,0.256,0,0,5.61800907833573,18.0508076364565,0,0,0,0,0.4,0.8,1.2,0.026,0,0,0,0
"1363","Jim Palmer","C",27,"NYK",55,0,688,125,310,0.403,0,0,0,125,310,0.403,0.403,44,65,0.677,0,0,179,30,0,0,0,128,294,1961,9.8,0.434,0,0.21,0,0,12.4179128551287,6.8638560644928,0,0,0,0,0,0.2,0.2,0.013,0,0,0,0
"1364","Bob Pettit*","PF",28,"STL",76,0,3027,769,1720,0.447,0,0,0,769,1720,0.447,0.447,582,804,0.724,0,0,1540,262,0,0,0,217,2120,1961,25.2,0.511,0,0.467,0,0,20.5309824143728,12.6056458643043,0,0,0,0,8.4,6.5,14.9,0.237,0,0,0,0
"1365","Dave Piontek","SF",26,"STL",29,0,254,47,96,0.49,0,0,0,47,96,0.49,0.49,16,31,0.516,0,0,68,19,0,0,0,31,110,1961,13.7,0.502,0,0.323,0,0,12.3307438402496,9.8743281146094,0,0,0,0,0.4,0.4,0.8,0.142,0,0,0,0
"1366","Cal Ramsey","SF",23,"SYR",2,0,27,2,11,0.182,0,0,0,2,11,0.182,0.182,2,4,0.5,0,0,7,3,0,0,0,7,6,1961,0.5,0.235,0,0.364,0,0,7.97146423177669,9.81653297469803,0,0,0,0,-0.1,0,-0.1,-0.173,0,0,0,0
"1367","Frank Ramsey*","SG",29,"BOS",79,0,2019,448,1100,0.407,0,0,0,448,1100,0.407,0.407,295,354,0.833,0,0,431,146,0,0,0,284,1191,1961,15.2,0.474,0,0.322,0,0,9.60888219697012,10.3406047742853,0,0,0,0,2.7,3.8,6.5,0.155,0,0,0,0
"1368","Hub Reed","C",24,"CIN",75,0,1216,156,364,0.429,0,0,0,156,364,0.429,0.429,85,122,0.697,0,0,367,69,0,0,0,199,397,1961,10.2,0.475,0,0.335,0,0,13.3463486700768,7.42771575380304,0,0,0,0,0.9,0.1,1,0.039,0,0,0,0
"1369","Joe Roberts","SF",24,"SYR",68,0,800,130,351,0.37,0,0,0,130,351,0.37,0.37,62,104,0.596,0,0,243,43,0,0,0,125,322,1961,9.9,0.406,0,0.296,0,0,13.5797703029586,7.61181066421859,0,0,0,0,-0.6,0.8,0.2,0.014,0,0,0,0
"1370","Oscar Robertson*","PG",22,"CIN",71,0,3032,756,1600,0.473,0,0,0,756,1600,0.473,0.473,653,794,0.822,0,0,716,690,0,0,0,219,2165,1961,25.9,0.555,0,0.496,0,0,9.83752843396482,35.1587203882327,0,0,0,0,13,0.2,13.2,0.21,0,0,0,0
"1371","Guy Rodgers*","PG",25,"PHW",78,0,2905,397,1029,0.386,0,0,0,397,1029,0.386,0.386,206,300,0.687,0,0,509,677,0,0,0,262,1000,1961,13.5,0.431,0,0.292,0,0,8.95200973919153,29.7079227307686,0,0,0,0,0.8,4.1,4.8,0.08,0,0,0,0
"1372","Phil Rollins","SG",27,"TOT",61,0,816,109,293,0.372,0,0,0,109,293,0.372,0.372,58,88,0.659,0,0,97,123,0,0,0,121,276,1961,8.9,0.416,0,0.3,0,0,5.46459427632225,18.9422530267951,0,0,0,0,-0.2,0.3,0.1,0.007,0,0,0,0
"1373","Joe Ruklick","PF",22,"PHW",29,0,223,43,120,0.358,0,0,0,43,120,0.358,0.358,8,13,0.615,0,0,62,10,0,0,0,38,94,1961,7.8,0.374,0,0.108,0,0,12.0556143946065,7.05194889263507,0,0,0,0,-0.4,0.2,-0.2,-0.035,0,0,0,0
"1374","Bill Russell*","C",26,"BOS",78,0,3458,532,1250,0.426,0,0,0,532,1250,0.426,0.426,258,469,0.55,0,0,1868,268,0,0,0,155,1322,1961,18.1,0.454,0,0.375,0,0,21.2270516857065,9.56492244128829,0,0,0,0,1.7,11.3,13,0.181,0,0,0,0
"1375","Tom Sanders*","SF",22,"BOS",68,0,1084,148,352,0.42,0,0,0,148,352,0.42,0.42,67,100,0.67,0,0,385,44,0,0,0,131,363,1961,11.7,0.458,0,0.284,0,0,15.8420484567237,5.2931685347006,0,0,0,0,0.5,2.5,3,0.132,0,0,0,0
"1376","Woody Sauldsberry","PF",26,"STL",69,0,1491,230,768,0.299,0,0,0,230,768,0.299,0.299,56,100,0.56,0,0,491,74,0,0,0,197,516,1961,6.1,0.318,0,0.13,0,0,11.007776489417,6.11594138459158,0,0,0,0,-5.1,2.2,-2.8,-0.091,0,0,0,0
"1377","Dolph Schayes*","PF",32,"SYR",79,0,3007,594,1595,0.372,0,0,0,594,1595,0.372,0.372,680,783,0.868,0,0,960,296,0,0,0,296,1868,1961,19.2,0.482,0,0.491,0,0,18.068479404747,14.5512569261091,0,0,0,0,5,3.5,8.5,0.136,0,0,0,0
"1378","Kenny Sears","SF",27,"NYK",52,0,1396,241,568,0.424,0,0,0,241,568,0.424,0.424,268,325,0.825,0,0,293,102,0,0,0,165,750,1961,16.1,0.527,0,0.572,0,0,10.1337894391532,9.85901422358816,0,0,0,0,3.6,0.4,4,0.138,0,0,0,0
"1379","Frank Selvy","SG",28,"LAL",77,0,2153,311,767,0.405,0,0,0,311,767,0.405,0.405,210,279,0.753,0,0,299,246,0,0,0,219,832,1961,11.8,0.468,0,0.364,0,0,6.55561395772993,15.5953733009068,0,0,0,0,1.9,2.2,4.1,0.092,0,0,0,0
"1380","Bill Sharman*","SG",34,"BOS",61,0,1538,383,908,0.422,0,0,0,383,908,0.422,0.422,210,228,0.921,0,0,223,146,0,0,0,127,976,1961,17,0.484,0,0.251,0,0,6.56525627919473,14.2410816413141,0,0,0,0,2.7,2.7,5.4,0.169,0,0,0,0
"1381","Gene Shue","PG",29,"DET",78,0,3361,650,1545,0.421,0,0,0,650,1545,0.421,0.421,465,543,0.856,0,0,334,530,0,0,0,207,1765,1961,15.9,0.495,0,0.351,0,0,4.96069159682239,21.5492332456847,0,0,0,0,6.2,1.4,7.6,0.108,0,0,0,0
"1382","Larry Staverman","PF",24,"CIN",66,0,944,111,249,0.446,0,0,0,111,249,0.446,0.446,79,93,0.849,0,0,287,86,0,0,0,164,301,1961,11.8,0.519,0,0.373,0,0,14.1574226501046,11.3353832454428,0,0,0,0,1.4,0.1,1.4,0.072,0,0,0,0
"1383","Jack Twyman*","SF",26,"CIN",79,0,2920,796,1632,0.488,0,0,0,796,1632,0.488,0.488,405,554,0.731,0,0,672,225,0,0,0,279,1997,1961,19.6,0.532,0,0.339,0,0,11.3749805115084,12.1628393255462,0,0,0,0,9.4,0.1,9.6,0.157,0,0,0,0
"1384","Charlie Tyra","PF",25,"NYK",59,0,1404,199,549,0.362,0,0,0,199,549,0.362,0.362,120,173,0.694,0,0,394,82,0,0,0,164,518,1961,10.2,0.414,0,0.315,0,0,11.459408657157,7.54990919668505,0,0,0,0,-0.6,0.5,-0.2,-0.006,0,0,0,0
"1385","Jerry West*","PG",22,"LAL",79,0,2797,529,1264,0.419,0,0,0,529,1264,0.419,0.419,331,497,0.666,0,0,611,333,0,0,0,213,1389,1961,16,0.468,0,0.393,0,0,9.99218110998927,17.1023965266778,0,0,0,0,3.1,3.5,6.6,0.113,0,0,0,0
"1386","Win Wilfong","PG",27,"CIN",62,0,717,106,305,0.348,0,0,0,106,305,0.348,0.348,72,89,0.809,0,0,147,87,0,0,0,119,284,1961,9.7,0.413,0,0.292,0,0,9.72736405053886,15.6434031395451,0,0,0,0,-0.3,0,-0.3,-0.018,0,0,0,0
"1387","Lenny Wilkens*","PG",23,"STL",75,0,1898,333,783,0.425,0,0,0,333,783,0.425,0.425,214,300,0.713,0,0,335,212,0,0,0,215,880,1961,13.4,0.481,0,0.383,0,0,8.25111713871797,15.6709665757641,0,0,0,0,2.4,2.4,4.9,0.123,0,0,0,0
"1388","Stacey Arceneaux","F",25,"STL",7,0,110,22,56,0.393,0,0,0,22,56,0.393,0.393,6,13,0.462,0,0,32,4,0,0,0,10,50,1962,10.4,0.405,0,0.232,0,0,14.5635273938739,3.28941572045598,0,0,0,0,-0.1,0,-0.1,-0.036,0,0,0,0
"1389","Paul Arizin*","SF",33,"PHW",78,0,2785,611,1490,0.41,0,0,0,611,1490,0.41,0.41,484,601,0.805,0,0,527,201,0,0,0,307,1706,1962,14.8,0.486,0,0.403,0,0,7.72838406061262,11.4612160656181,0,0,0,0,3.9,2.5,6.3,0.109,0,0,0,0
"1390","Al Attles*","PG",25,"PHW",75,0,2468,343,724,0.474,0,0,0,343,724,0.474,0.474,158,267,0.592,0,0,355,333,0,0,0,279,844,1962,10.8,0.501,0,0.369,0,0,7.87461716456678,17.7492320475675,0,0,0,0,2.8,2.4,5.2,0.101,0,0,0,0
"1391","Elgin Baylor*","SF",27,"LAL",48,0,2129,680,1588,0.428,0,0,0,680,1588,0.428,0.428,476,631,0.754,0,0,892,222,0,0,0,155,1836,1962,26.5,0.492,0,0.397,0,0,19.3636854570853,18.5446202039057,0,0,0,0,4.9,3,7.9,0.179,0,0,0,0
"1392","Walt Bellamy*","C",22,"CHP",79,0,3344,973,1875,0.519,0,0,0,973,1875,0.519,0.519,549,853,0.644,0,0,1500,210,0,0,0,281,2495,1962,26.3,0.554,0,0.455,0,0,19.0114693644782,9.55842603081996,0,0,0,0,13.4,2.8,16.3,0.233,0,0,0,0
"1393","Al Bianchi","PG",29,"SYR",80,0,1925,336,847,0.397,0,0,0,336,847,0.397,0.397,154,221,0.697,0,0,281,263,0,0,0,232,826,1962,11.4,0.437,0,0.261,0,0,6.78407871850302,18.8511020669936,0,0,0,0,0,2.4,2.4,0.059,0,0,0,0
"1394","George Blaney","PG",22,"NYK",36,0,363,54,142,0.38,0,0,0,54,142,0.38,0.38,9,17,0.529,0,0,36,45,0,0,0,34,117,1962,7.8,0.391,0,0.12,0,0,5.05591101915927,14.2190995300161,0,0,0,0,-0.4,0.3,-0.1,-0.014,0,0,0,0
"1395","Bucky Bockhorn","SG",28,"CIN",80,0,3062,531,1234,0.43,0,0,0,531,1234,0.43,0.43,198,251,0.789,0,0,376,366,0,0,0,280,1260,1962,11,0.469,0,0.203,0,0,6.38318106151537,16.0058571341928,0,0,0,0,2,1.1,3.1,0.049,0,0,0,0
"1396","George Bon Salle","PF",26,"CHP",3,0,9,2,8,0.25,0,0,0,2,8,0.25,0.25,0,0,0,0,0,2,0,0,0,0,0,4,1962,0.1,0.25,0,0,0,0,19.5029872475183,0.0909372662424729,0,0,0,0,-0.1,0,-0.1,-0.429,0,0,0,0
"1397","Bob Boozer","PF",24,"CIN",79,0,2488,410,936,0.438,0,0,0,410,936,0.438,0.438,263,372,0.707,0,0,804,130,0,0,0,275,1083,1962,13.3,0.492,0,0.397,0,0,14.3927185604722,7.25240684845334,0,0,0,0,2.8,1.1,3.9,0.075,0,0,0,0
"1398","Carl Braun*","PG",34,"BOS",48,0,414,78,207,0.377,0,0,0,78,207,0.377,0.377,20,27,0.741,0,0,50,71,0,0,0,49,176,1962,10.7,0.402,0,0.13,0,0,6.22420342506993,18.1361787426048,0,0,0,0,-0.4,0.9,0.5,0.053,0,0,0,0
"1399","Joe Buckhalter","PF",24,"CIN",63,0,728,153,334,0.458,0,0,0,153,334,0.458,0.458,67,108,0.62,0,0,262,43,0,0,0,123,373,1962,14.5,0.489,0,0.323,0,0,16.3652225774505,8.73370758039601,0,0,0,0,0.9,0.4,1.2,0.082,0,0,0,0
"1400","Cleveland Buckner","PF",23,"NYK",62,0,696,158,367,0.431,0,0,0,158,367,0.431,0.431,83,133,0.624,0,0,236,39,0,0,0,114,399,1962,15.7,0.469,0,0.362,0,0,15.865225517117,8.96270564596801,0,0,0,0,0.6,0.7,1.3,0.087,0,0,0,0
"1401","Dave Budd","SF",23,"NYK",79,0,1370,188,431,0.436,0,0,0,188,431,0.436,0.436,138,231,0.597,0,0,345,86,0,0,0,162,514,1962,11.6,0.483,0,0.536,0,0,12.0976854086754,7.98043114383197,0,0,0,0,1.2,1.1,2.3,0.081,0,0,0,0
"1402","Ed Burton","F",22,"NYK",8,0,28,7,14,0.5,0,0,0,7,14,0.5,0.5,1,4,0.25,0,0,5,1,0,0,0,3,15,1962,12.6,0.476,0,0.286,0,0,11.7476919491117,9.64497480521699,0,0,0,0,0,0,0,0.075,0,0,0,0
"1403","Donnie Butcher","PG",25,"NYK",47,0,479,48,155,0.31,0,0,0,48,155,0.31,0.31,42,69,0.609,0,0,79,51,0,0,0,63,138,1962,6.8,0.372,0,0.445,0,0,7.55375747949492,12.1898012362364,0,0,0,0,-0.6,0.4,-0.3,-0.026,0,0,0,0
"1404","Al Butler","PG",23,"TOT",59,0,2016,349,754,0.463,0,0,0,349,754,0.463,0.463,129,182,0.709,0,0,337,205,0,0,0,156,827,1962,13,0.496,0,0.241,0,0,8.65419562551567,14.3810485238229,0,0,0,0,2.5,1.6,4.1,0.098,0,0,0,0
"1405","Barney Cable","SF",26,"TOT",67,0,1861,305,749,0.407,0,0,0,305,749,0.407,0.407,118,181,0.652,0,0,563,115,0,0,0,211,728,1962,11.3,0.439,0,0.242,0,0,12.5267991181425,8.41732844333518,0,0,0,0,-0.1,0.9,0.7,0.019,0,0,0,0
"1406","Howie Carl","PG",23,"CHP",31,0,382,67,201,0.333,0,0,0,67,201,0.333,0.333,36,51,0.706,0,0,39,57,0,0,0,41,170,1962,9.4,0.38,0,0.254,0,0,4.02703408184723,17.8321953807134,0,0,0,0,-0.7,0.2,-0.5,-0.061,0,0,0,0
"1407","Wilt Chamberlain*","C",25,"PHW",80,0,3882,1597,3159,0.506,0,0,0,1597,3159,0.506,0.506,835,1363,0.613,0,0,2052,192,0,0,0,123,4029,1962,31.7,0.536,0,0.431,0,0,17.2683654253205,7.14411753597868,0,0,0,0,17.1,6,23.1,0.286,0,0,0,0
"1408","Ed Conlin","SG",28,"PHW",70,0,963,128,371,0.345,0,0,0,128,371,0.345,0.345,66,89,0.742,0,0,155,85,0,0,0,118,322,1962,7,0.393,0,0.24,0,0,7.25088000953577,11.6901962439062,0,0,0,0,-1,0.8,-0.1,-0.007,0,0,0,0
"1409","Larry Costello","PG",30,"SYR",63,0,1854,310,726,0.427,0,0,0,310,726,0.427,0.427,247,295,0.837,0,0,245,359,0,0,0,220,867,1962,15.6,0.507,0,0.406,0,0,5.90888763173768,26.7061929134452,0,0,0,0,3.3,2.6,5.9,0.153,0,0,0,0
"1410","Bob Cousy*","PG",33,"BOS",75,0,2114,462,1181,0.391,0,0,0,462,1181,0.391,0.391,251,333,0.754,0,0,261,584,0,0,0,135,1175,1962,18.3,0.443,0,0.282,0,0,5.87419406412629,41.2464037738999,0,0,0,0,0.7,5.6,6.3,0.144,0,0,0,0
"1411","Jimmy Darrow","G",24,"STL",5,0,34,3,15,0.2,0,0,0,3,15,0.2,0.2,6,7,0.857,0,0,7,6,0,0,0,9,12,1962,5.9,0.332,0,0.467,0,0,7.25945986769884,16.5658878909467,0,0,0,0,-0.1,0,-0.1,-0.112,0,0,0,0
"1412","Ralph Davis","SG",23,"CHP",77,0,1992,364,881,0.413,0,0,0,364,881,0.413,0.413,71,103,0.689,0,0,162,247,0,0,0,187,799,1962,9.9,0.431,0,0.117,0,0,4.36412236798293,17.8005920795417,0,0,0,0,-0.4,1,0.6,0.014,0,0,0,0
"1413","Archie Dees","F-C",25,"TOT",21,0,288,51,115,0.443,0,0,0,51,115,0.443,0.443,35,46,0.761,0,0,77,16,0,0,0,33,137,1962,0,0.507,0,0.4,0,0,13.7311533831171,5.46401851684536,0,0,0,0,0,0,0,0,0,0,0,0
"1414","Walter Dukes","C",31,"DET",77,0,1896,256,647,0.396,0,0,0,256,647,0.396,0.396,208,291,0.715,0,0,803,125,0,0,0,327,720,1962,13.6,0.464,0,0.45,0,0,18.5314982094585,8.48370070595868,0,0,0,0,1,2.3,3.3,0.084,0,0,0,0
"1415","Johnny Egan","PG",23,"DET",58,0,696,128,301,0.425,0,0,0,128,301,0.425,0.425,64,84,0.762,0,0,86,102,0,0,0,64,320,1962,13.8,0.473,0,0.279,0,0,5.88723036530375,18.4785282452645,0,0,0,0,0.7,0.6,1.3,0.088,0,0,0,0
"1416","Rich Eichhorst","G",28,"STL",1,0,10,1,2,0.5,0,0,0,1,2,0.5,0.5,0,0,0,0,0,1,3,0,0,0,1,2,1962,12.2,0.5,0,0,0,0,6.36615618065967,31.6258549241341,0,0,0,0,0,0,0,0.072,0,0,0,0
"1417","Wayne Embry*","C",24,"CIN",75,0,2623,564,1210,0.466,0,0,0,564,1210,0.466,0.466,356,516,0.69,0,0,977,182,0,0,0,286,1484,1962,17.9,0.516,0,0.426,0,0,16.6167683239635,10.0486052863199,0,0,0,0,5.4,1.4,6.7,0.123,0,0,0,0
"1418","Ray Felix","C",31,"LAL",80,0,1478,171,398,0.43,0,0,0,171,398,0.43,0.43,90,130,0.692,0,0,473,55,0,0,0,266,432,1962,9.1,0.475,0,0.327,0,0,13.5875792572852,4.70737953953901,0,0,0,0,0.8,1.5,2.3,0.074,0,0,0,0
"1419","Al Ferrari","SG",28,"STL",79,0,2046,208,582,0.357,0,0,0,208,582,0.357,0.357,175,219,0.799,0,0,213,313,0,0,0,278,591,1962,8.2,0.436,0,0.376,0,0,5.34131797470053,19.6813688212663,0,0,0,0,0.1,0.7,0.9,0.02,0,0,0,0
"1420","Bob Ferry","C",24,"DET",80,0,1918,411,939,0.438,0,0,0,411,939,0.438,0.438,286,422,0.678,0,0,503,145,0,0,0,199,1108,1962,17,0.493,0,0.449,0,0,11.8523318269102,10.9375991216996,0,0,0,0,3.1,1.8,4.9,0.122,0,0,0,0
"1421","Larry Foust","C",33,"STL",57,0,1153,204,433,0.471,0,0,0,204,433,0.471,0.471,145,178,0.815,0,0,328,78,0,0,0,186,553,1962,14.7,0.541,0,0.411,0,0,14.3460355889982,9.08802606919266,0,0,0,0,2.6,0.5,3.1,0.129,0,0,0,0
"1422","Dave Gambee","SF",24,"SYR",80,0,2301,477,1126,0.424,0,0,0,477,1126,0.424,0.424,384,470,0.817,0,0,631,114,0,0,0,275,1338,1962,16.3,0.502,0,0.417,0,0,12.3657337524795,7.15535672722795,0,0,0,0,4.1,2.9,7,0.145,0,0,0,0
"1423","Tom Gola*","SG",29,"PHW",60,0,2462,322,765,0.421,0,0,0,322,765,0.421,0.421,176,230,0.765,0,0,587,295,0,0,0,267,820,1962,11.4,0.473,0,0.301,0,0,8.99072939061105,15.8760569193028,0,0,0,0,1.6,2.7,4.4,0.085,0,0,0,0
"1424","Joe Graboski","F-C",32,"TOT",38,0,468,77,221,0.348,0,0,0,77,221,0.348,0.348,39,65,0.6,0,0,154,28,0,0,0,62,193,1962,0,0.387,0,0.294,0,0,12.1193399270554,7.30304874868135,0,0,0,0,0,0,0,0,0,0,0,0
"1425","Johnny Green","PF",28,"NYK",80,0,2789,507,1164,0.436,0,0,0,507,1164,0.436,0.436,261,434,0.601,0,0,1066,191,0,0,0,265,1275,1962,15.8,0.47,0,0.373,0,0,17.3895646999453,9.41146124312285,0,0,0,0,2.1,3,5.1,0.088,0,0,0,0
"1426","Si Green","G-F",28,"TOT",71,0,2388,341,905,0.377,0,0,0,341,905,0.377,0.377,218,311,0.701,0,0,399,318,0,0,0,226,900,1962,0,0.432,0,0.344,0,0,19.8428323084268,16.2753719739027,0,0,0,0,0,0,0,0,0,0,0,0
"1427","Hal Greer*","SG",25,"SYR",71,0,2705,644,1442,0.447,0,0,0,644,1442,0.447,0.447,331,404,0.819,0,0,524,313,0,0,0,252,1619,1962,17.5,0.5,0,0.28,0,0,9.29935215060139,17.0630115279005,0,0,0,0,5,3.5,8.5,0.151,0,0,0,0
"1428","Gene Guarilia","SF",24,"BOS",45,0,367,61,161,0.379,0,0,0,61,161,0.379,0.379,41,64,0.641,0,0,124,11,0,0,0,56,163,1962,11.3,0.431,0,0.398,0,0,14.8495158236006,5.58430991096401,0,0,0,0,-0.1,0.8,0.7,0.089,0,0,0,0
"1429","Richie Guerin*","SG",29,"NYK",78,0,3348,839,1897,0.442,0,0,0,839,1897,0.442,0.442,625,762,0.82,0,0,501,539,0,0,0,299,2303,1962,20.9,0.516,0,0.402,0,0,5.96160690726785,23.2200839353666,0,0,0,0,9.2,3,12.1,0.174,0,0,0,0
"1430","Cliff Hagan*","SF",30,"STL",77,0,2784,701,1490,0.47,0,0,0,701,1490,0.47,0.47,362,439,0.825,0,0,633,370,0,0,0,282,1764,1962,19.3,0.524,0,0.295,0,0,9.97276283360147,19.7988762778612,0,0,0,0,7.3,1.2,8.5,0.146,0,0,0,0
"1431","Swede Halbrook","C",29,"SYR",64,0,908,152,422,0.36,0,0,0,152,422,0.36,0.36,96,151,0.636,0,0,399,33,0,0,0,179,400,1962,11.6,0.409,0,0.358,0,0,16.7966913738567,4.86772136474921,0,0,0,0,-0.9,1.5,0.6,0.033,0,0,0,0
"1432","Vern Hatton","G",26,"TOT",40,0,898,112,331,0.338,0,0,0,112,331,0.338,0.338,98,125,0.784,0,0,102,99,0,0,0,63,322,1962,0,0.417,0,0.378,0,0,12.5255428857952,12.737876184959,0,0,0,0,0,0,0,0,0,0,0,0
"1433","Tom Hawkins","SF",25,"LAL",79,0,1903,289,704,0.411,0,0,0,289,704,0.411,0.411,143,222,0.644,0,0,514,95,0,0,0,244,721,1962,10.5,0.45,0,0.315,0,0,11.6677293008374,6.49748800291375,0,0,0,0,0.3,1.8,2.1,0.054,0,0,0,0
"1434","Tom Heinsohn*","PF",27,"BOS",79,0,2383,692,1613,0.429,0,0,0,692,1613,0.429,0.429,358,437,0.819,0,0,747,165,0,0,0,280,1742,1962,20,0.482,0,0.271,0,0,14.7510502626015,10.2630796919547,0,0,0,0,3.7,5.5,9.3,0.187,0,0,0,0
